,Name,International reputation,Number of playstyles,Wage_thous(€),Avg_Rating,Value_mill(€),Team,Body type_Unique,PlayStyles +_Unique playstyles+,ContLength
4038,Espigares,1,0,0.65,71.5,1.7,1.63125,0,0,7
2489,T. De Percin,1,0,0.95,65.5,0.65,1.625,0,0,6
2186,J. Rodriguez,2,0,34.0,72.0,1.5,4.2375,0,0,6
4657,22 Ruan Zhexiang,1,0,2.0,50.5,0.07,0.07,0,0,3
2870,J. Altamirano,1,0,9.0,72.5,2.6,3.9285714285714284,0,0,4
2349,Y. Okou,1,0,1.0,70.5,1.3,0.775,0,0,3
3730,L. Elsner,1,0,0.5,61.5,0.35,0.525,0,0,3
284,A. Davies,3,2,59.0,84.5,43.5,35.721875000000004,1,1,7
3306,F. Klaus,1,1,17.0,71.0,1.8,2.2583333333333333,0,0,5
920,M. Röhl,1,0,18.0,78.5,9.5,10.713333333333333,0,0,6
4563,R. Cabral,1,2,6.0,70.5,1.9,3.9,0,0,5
2392,E. Agyei,1,0,3.0,71.0,1.0,4.2375,0,0,5
2354,K. Okunuki,1,1,5.0,68.5,1.4,1.7166666666666666,0,0,6
5025,20 L. Wanner,1,0,1.0,59.0,0.11,0.11,0,0,2
922,M. Stroeykens,1,1,6.0,77.0,4.4,4.327272727272727,0,0,7
4833,G. Ludwigson,1,2,8.0,71.0,1.8,2.169,0,0,5
1402,B. Armoa,1,0,6.0,71.0,2.0,1.425,0,0,4
4905,E. García,1,4,0.5,71.0,2.3,1.365,0,0,7
4263,R. Providence,1,2,4.0,71.5,2.5,1.5125,0,0,3
2469,23 Gabriel Pereira,1,1,4.0,76.0,3.8,2.4272727272727272,0,0,5
2273,Iker Almena,1,0,3.0,71.0,1.0,17.965,0,0,4
4108,V. Kochergin,1,1,4.0,67.0,1.1,1.1875,0,0,4
1546,G. Kamara,1,1,34.0,74.0,4.0,5.6796875,0,0,5
617,Gerard Moreno,3,4,54.0,83.0,30.5,12.007352941176471,0,0,10
1092,V. Vanat,1,0,0.65,77.5,5.5,5.307142857142857,0,0,7
4186,L. Gill,1,1,0.5,52.5,0.07,0.163,0,0,8
612,Isco,3,5,32.0,81.0,21.5,12.610294117647058,0,0,5
885,Bernardo Silva,3,7,270.0,88.0,91.5,42.38637931034482,0,1,10
3444,A. Consigli,2,0,10.0,78.0,1.6,9.007142857142856,0,0,11
777,I. Ndiaye,1,2,32.0,77.5,8.5,8.677777777777777,0,0,6
1638,A. Milik,3,2,125.0,81.0,25.5,19.266666666666666,0,0,4
3252,L. Kübler,2,3,22.0,74.0,3.6,10.713333333333333,0,0,13
4761,M. Kvistgaarden,1,1,5.0,73.0,2.7,2.215625,0,0,8
4927,A. Deneumostier,1,4,0.5,70.5,1.6,1.4,0,0,4
28,K. Páez,1,4,0.5,79.0,4.7,2.6314285714285717,0,0,3
3280,23 Aurtenetxe,2,0,1.0,63.0,0.4,0.6849999999999999,0,0,2
3604,D. Kochen,1,0,0.5,67.0,0.4,30.885714285714283,0,0,3
3393,23 N. Gaitán,3,5,7.0,71.0,0.875,2.0875,0,0,2
74,S. Iling-Junior,1,1,36.0,80.0,7.0,19.266666666666666,0,0,4
4078,Iker Álvarez,1,1,1.0,71.0,2.0,1.63125,0,0,6
3505,H. Volden,1,0,0.5,65.0,0.3,1.05,0,0,3
3143,H. Kamara,1,2,15.0,74.0,3.7,4.6656249999999995,0,0,5
2609,André Amaro,1,0,6.0,77.0,4.8,3.2431818181818177,0,0,6
2227,M. Gillespie,1,2,15.0,65.0,0.375,16.398076923076925,0,0,5
2002,O. Richards,1,1,35.0,74.5,3.2,10.733333333333333,0,0,5
1584,F. Passlack,1,1,9.0,69.5,1.5,2.9,0,0,3
1517,J. Pavlenka,2,1,17.0,75.0,3.0,4.552272727272728,0,0,8
4212,M. Singh,1,0,0.5,55.0,0.11,0.11,0,0,4
3148,21 R. Mahazi,1,0,1.0,64.0,0.525,1.1416666666666666,0,0,2
1072,J. Cuadrado,3,7,57.0,79.0,7.0,31.868055555555557,0,0,2
2691,N. Woltemade,1,0,10.0,73.0,3.2,4.552272727272728,0,0,6
1799,F. Lo Celso,1,0,4.0,68.0,1.1,4.175,0,0,6
2820,T. Ashby-Hammond,1,0,2.0,67.5,0.9,0.538,0,0,4
4242,C. Jander,1,2,0.9,70.5,1.6,1.4666666666666668,0,0,3
2633,J. Mosquera,1,0,2.0,72.0,2.0,3.1125000000000003,0,0,5
3958,D. Grujčić,1,1,2.0,69.0,1.2,0.96875,0,0,3
3404,F. Borini,2,1,5.0,76.0,6.0,1.7194444444444446,0,0,3
4811,B. Garrity,1,2,3.0,65.5,0.85,0.7150000000000001,0,0,5
3246,23 A. Kajević,1,1,2.0,61.0,0.25,0.25,0,0,1
4505,23 E. Olivares,1,0,0.5,68.5,0.6,0.5916666666666667,0,0,3
2684,L. Colaço,1,3,0.65,62.5,0.45,0.365,0,0,7
115,A. Isak,2,4,130.0,85.0,52.5,16.398076923076925,0,0,7
4384,J. Gómez,1,2,4.0,70.0,1.9,1.4333333333333333,0,0,3
4909,M. Ferreira,1,0,0.5,68.0,0.875,0.9875,0,0,1
4624,J. Conway,1,0,1.0,57.5,0.18,9.6675,0,0,4
3702,T. Barry,1,0,5.0,73.0,2.7,1.7571428571428573,0,0,5
3596,T. Stewart,1,0,10.0,71.5,2.3,4.640909090909091,0,0,4
337,B. Johnson,1,3,68.0,80.0,17.0,25.79090909090909,0,0,6
2687,L. Provod,1,1,1.0,73.0,3.3,5.066666666666666,0,0,8
4142,Zhou Zhengkai,1,0,1.0,51.0,0.06,1.1116666666666666,0,0,7
1973,D. Martínez,1,3,12.0,72.5,2.5,4.885714285714286,0,0,9
753,N. Tella,1,2,36.0,78.0,9.0,28.45921052631579,0,0,6
1938,D. Mitchell,1,4,4.0,68.0,1.2,0.615,0,0,2
673,E. Laird,1,2,8.0,75.0,4.0,1.9719230769230771,0,0,4
2712,H. Dotson,1,1,2.0,68.0,1.1,2.624090909090909,0,0,6
3511,14 Adriano,2,3,30.0,73.0,1.5,2.3,0,0,1
1201,M. Acuña,3,7,39.0,83.0,26.5,10.485,0,0,6
4260,D. Bîrligea,1,0,7.0,71.5,2.4,1.6375,0,0,4
424,Diogo Jota,2,3,180.0,85.5,64.5,21.95926829268293,0,0,8
4421,A. Delferrière,1,0,1.0,63.5,0.425,1.4166666666666667,0,0,5
3715,A. Gruaud,1,0,0.5,61.5,0.275,0.7611111111111111,0,0,7
664,T. Weah,2,3,60.0,76.5,6.5,19.266666666666666,0,0,6
350,Riqui Puig,1,8,9.0,79.5,16.0,4.166666666666667,0,0,4
447,A. Zakharyan,1,3,19.0,79.5,9.5,13.283695652173913,0,0,7
709,22 J. Rodríguez,4,5,105.0,81.0,25.5,7.470535714285715,0,0,3
1924,K. Furuhashi,1,5,59.0,77.0,11.0,5.626785714285714,0,0,7
1221,R. Malinovskyi,3,4,26.0,77.0,10.0,7.8950000000000005,0,0,4
3922,A. Gurd,1,0,1.0,61.5,0.35,0.665,0,0,7
2766,G. Innocent,1,0,1.0,64.5,0.55,1.1199999999999999,0,0,4
387,Rúben Dias,4,4,250.0,89.5,106.5,42.38637931034482,0,1,8
3547,J. Nonge,1,0,6.0,72.5,1.5,19.266666666666666,0,0,4
1337,Lucas Pires,1,0,16.0,75.5,4.5,4.890909090909091,0,0,2
4547,21 Diego Vargas,1,0,1.0,64.0,0.525,1.1214285714285714,0,0,1
3205,M. Crépeau,1,4,6.0,73.0,2.1,3.1125000000000003,0,0,2
1608,20 A. Schürrle,3,4,59.0,77.0,9.0,10.45,0,0,6
830,P. Daka,1,2,35.0,75.5,6.0,4.782291666666667,0,0,6
4773,N. Bätzner,1,0,7.0,70.5,1.8,1.143,0,0,2
3418,T. Kaminski,1,0,31.0,75.0,3.7,3.1134615384615385,0,0,4
1734,W. Odefalk,1,0,0.5,70.0,0.675,0.8083333333333332,0,0,4
5033,23 M. Cavar,1,1,1.0,63.5,0.45,1.2,0,0,3
4990,Tomás Ribeiro,1,1,6.0,73.0,2.4,3.2431818181818177,0,0,5
1006,N. Seiwald,1,2,38.0,80.0,17.0,28.642857142857142,0,0,6
400,A. Velasco,1,3,7.0,79.5,12.5,3.5675,0,0,4
1253,De Marcos,2,4,31.0,80.0,7.5,17.104347826086954,0,0,16
21,W. Zaïre-Emery,1,3,11.0,85.0,43.5,36.855357142857144,0,0,8
1305,E. Wheatley,1,0,4.0,72.5,1.2,15.333870967741936,0,0,5
237,A. Varela,1,7,10.0,80.5,20.0,12.614285714285714,0,0,6
3107,J. Musso,1,1,41.0,79.5,13.5,16.893055555555556,0,0,5
3665,S. Patton,1,0,0.5,61.0,0.2,0.2,0,0,3
671,Silas,1,5,19.0,75.5,6.0,9.601315789473684,0,0,8
845,I. Gruev,1,1,27.0,76.5,5.5,5.6796875,0,0,5
4611,23 I. Machuca,1,2,11.0,77.0,7.0,2.26875,0,0,6
1353,C. Webster,1,4,0.8,66.0,0.525,3.28,1,0,4
4882,F. Roca,1,0,0.5,67.0,1.1,1.1,0,0,6
3451,21 A. Valencia,2,2,13.0,78.0,5.0,4.55,0,0,5
869,23 De Gea,4,2,150.0,87.0,42.0,15.333870967741936,1,0,13
3686,E. Harvest,1,0,0.7,59.5,0.22,0.84875,0,0,2
604,S. Vos,1,0,1.0,74.0,2.1,7.7056818181818185,0,0,8
3868,K. Karlsson,1,0,0.5,68.5,0.625,0.4166666666666667,0,0,4
902,L. Bailey,3,5,100.0,82.5,36.5,15.68148148148148,0,0,7
2904,P. Rosario,1,1,33.0,76.5,6.5,10.02763157894737,0,0,6
1747,T. Civeja,1,1,1.0,68.0,1.1,0.7833333333333333,0,0,4
3310,Igor Coronado,2,7,42.0,78.0,13.5,11.777777777777779,0,0,5
2051,G. Martínez,2,8,18.0,75.0,5.5,4.885714285714286,0,0,2
4047,Diego Callai,1,0,0.5,73.0,1.6,18.677272727272726,0,0,6
3928,G. González,1,0,0.5,67.5,1.0,0.6875,0,0,3
2757,André Vidigal,1,3,18.0,73.0,3.0,1.6204545454545454,0,0,4
5026,M. Rodríguez Vejar,1,0,3.0,71.5,2.4,1.75,0,0,9
4417,22 P. Zaidan,1,0,0.8,62.0,0.35,0.35,0,0,2
696,B. Locko,1,0,14.0,80.0,16.0,11.5,0,0,5
1179,G. Isaksen,1,3,35.0,78.0,9.5,15.7,0,0,6
4879,22 F. Ambríz,1,0,1.0,67.0,0.75,0.75,0,0,4
2173,Bruma,2,3,17.0,77.0,10.5,7.761538461538462,0,0,5
1090,Y. Chermiti,1,0,16.0,76.5,4.1,7.470535714285715,0,0,5
848,E. Millot,1,3,18.0,79.5,15.0,9.601315789473684,0,0,8
1769,23 G. Amanda,1,1,2.0,62.5,0.375,0.375,0,0,3
3808,I. Kostis,1,0,10.0,74.0,2.3,20.312037037037037,0,0,6
3745,G. Vivi,1,1,1.0,61.0,0.375,4.166666666666667,0,0,2
605,C. Casadei,1,1,24.0,75.0,2.9,17.2421875,0,0,7
174,L. Openda,2,5,77.0,85.5,58.5,28.642857142857142,0,0,6
2269,G. Bonfanti,1,0,4.0,66.5,0.55,16.893055555555556,0,0,5
2463,J. Solís,1,2,4.0,74.5,2.9,17.965,0,0,6
100,Rafael Leão,2,6,110.0,87.5,93.0,27.33409090909091,0,1,10
1243,R. Brewster,1,0,11.0,69.0,1.5,3.230882352941176,0,0,6
741,L. Nmecha,2,3,41.0,79.5,16.0,11.129166666666666,0,0,5
334,M. Frendrup,1,3,19.0,78.5,9.5,7.8950000000000005,0,0,7
2908,A. Mumin,1,1,10.0,73.5,2.9,8.58392857142857,0,0,5
2881,Z. Flemming,1,3,24.0,75.0,5.5,2.433333333333333,0,0,4
3292,J. Schlupp,1,1,33.0,74.0,4.1,11.011904761904763,0,0,9
3463,G. Castro,2,1,0.5,71.0,0.6,1.8666666666666665,0,0,1
2987,F. Bjørkan,1,2,5.0,75.0,4.1,6.2,0,0,3
4423,D. Wolfe,1,0,4.0,74.0,3.4,5.2823529411764705,0,0,6
4043,P. Milans,1,1,0.5,72.0,2.1,2.4234615384615386,0,0,4
5042,S. Nicholson,1,1,15.0,72.5,2.8,2.0678571428571426,0,0,5
1468,A. Espino,2,5,21.0,78.0,10.0,8.58392857142857,0,0,4
1838,A. Patterson,1,2,15.0,76.0,4.5,3.171111111111111,0,0,11
3123,A. Izzo,2,4,35.0,74.0,2.9,7.2846153846153845,0,0,4
3674,T. Delphis,1,0,0.7,64.5,0.525,0.5625,0,0,6
460,K. Navas,3,1,46.0,82.0,3.4,36.855357142857144,0,0,6
1562,Unai López,1,2,16.0,74.5,4.3,8.58392857142857,0,0,4
1975,A. Pereira,1,1,2.0,69.5,1.4,1.05,0,0,5
3290,B. Gibson,1,1,15.0,69.0,1.1,3.1,0,0,4
4515,22 F. Martínez,1,0,0.5,59.0,0.275,2.4234615384615386,0,0,1
738,B. Osayi-Samuel,1,4,26.0,76.0,6.5,10.398863636363636,0,0,5
1438,K. Zenón,1,4,10.0,75.5,4.8,5.307142857142857,0,0,5
497,B. Sosa,2,5,15.0,78.5,13.0,7.7056818181818185,0,0,6
2750,N. Ofoborh,1,0,3.0,67.5,1.0,0.4385714285714286,0,0,1
3945,H. Mbongue,1,0,0.55,60.0,0.25,3.875,0,0,4
375,Ederson,3,3,210.0,88.5,70.0,42.38637931034482,1,0,10
1209,U. Çakır,1,2,36.0,78.0,9.5,4.4312499999999995,0,0,14
404,B. Meijer,1,0,12.0,78.0,6.5,7.3500000000000005,0,0,5
3778,Xu Zhenyao,1,0,0.5,57.0,0.12,0.12,0,0,4
2467,I. Murphy,1,0,1.0,65.0,0.625,4.706428571428572,0,0,3
93,K. Koné,2,5,23.0,80.0,17.0,7.861666666666666,0,0,6
3513,21 Moyá,2,0,14.0,77.0,1.2,13.283695652173913,0,0,4
3204,J. Osorio,1,4,8.0,73.0,2.5,3.875,0,0,13
2221,M. Rojas,1,2,3.0,68.0,1.0,0.665,0,0,1
1849,O. Antman,1,3,5.0,72.5,2.7,2.15625,0,0,7
827,J. Arp,1,4,8.0,70.5,2.1,1.8850000000000002,0,0,5
4524,22 N. Kherbouche,1,0,0.8,60.5,0.21,1.4157142857142857,0,0,5
3187,J. Meffert,1,2,20.0,72.0,2.1,2.03,0,0,4
4378,D. Tomic,1,0,2.0,60.5,0.3,0.325,0,0,4
343,E. Álvarez,3,5,71.0,82.5,31.0,13.74423076923077,0,0,6
2683,B. Balcı,1,2,7.0,70.5,1.7,2.62,0,0,10
2786,L. Suárez,2,4,26.0,77.5,10.0,6.7375,0,0,7
2547,C. Ofori,1,2,0.5,64.0,0.275,2.2066666666666666,0,0,3
3146,Jaume,1,1,17.0,72.0,1.2,11.588235294117647,0,0,13
691,Antonio Blanco,1,0,16.0,78.0,9.0,3.7083333333333335,0,0,5
0,Y. Moukoko,2,7,18.0,82.0,22.5,21.90416666666667,1,0,7
1582,L. Tousart,2,6,29.0,77.5,9.0,5.16875,0,0,6
1707,L. Tchaouna,1,1,7.0,73.0,2.4,4.640909090909091,0,0,4
2021,A. Zeneli,1,3,5.0,72.0,2.4,0.844375,0,0,4
3221,O. Lewicki,1,5,3.0,68.0,1.0,1.8638888888888887,0,0,10
3591,S. Kristiansen,1,0,0.65,62.0,0.325,0.521875,0,0,3
2003,W. Faes,1,1,36.0,77.0,8.5,4.782291666666667,0,0,6
1131,A. Zorgane,1,4,13.0,77.5,8.5,2.585714285714286,0,0,7
4842,Ó. Hernández,1,0,1.0,66.0,0.725,1.2083333333333333,0,0,1
3717,D. Bennie,1,0,0.5,63.0,0.18,0.5233333333333333,0,0,2
2304,A. Cantero,1,0,0.5,68.5,1.2,0.9916666666666667,0,0,7
4783,S. Mvoué,1,0,1.0,67.5,1.1,2.015909090909091,0,0,3
2375,Li Ning,1,0,1.0,60.0,0.275,0.275,0,0,3
3395,L. Pratto,1,2,0.6,71.0,0.8,1.64,0,0,1
2261,R. Fogliata,1,0,0.65,71.0,1.2,1.08,0,0,6
1731,J. Louis-Jean,1,0,0.8,66.0,0.675,1.45625,0,0,4
1159,M. Barrow,1,3,26.0,79.5,16.0,8.1625,0,0,4
4342,23 A. Akurugu,1,0,3.0,67.0,0.75,8.358333333333333,0,0,4
2120,S. Driussi,2,5,11.0,78.0,15.0,5.833333333333333,0,0,5
4804,20 Marcos Gil,1,0,0.65,65.0,0.25,0.25,0,0,2
2685,B. Castillo,1,1,0.9,72.0,2.3,2.4234615384615386,0,0,3
1671,D. Rosales,1,0,0.5,68.5,0.6,5.517857142857143,0,0,3
4848,21 M. Prieto,1,0,0.5,64.0,0.275,4.885714285714286,0,0,3
3273,Kim Tae Hwan,1,3,3.0,65.0,0.375,0.8911111111111111,0,0,2
1971,J. Wind,1,2,44.0,79.5,19.5,11.129166666666666,0,0,5
4461,D. Paraschiv,1,1,3.0,70.5,1.8,1.0375,0,0,4
2296,C. Bonsu Baah,1,1,3.0,75.0,3.2,4.861538461538462,0,0,6
736,B. Pavard,3,5,95.0,83.5,36.5,31.868055555555557,0,1,6
4122,F. Baschirotto,1,2,15.0,76.0,6.0,4.803571428571429,0,0,5
4099,23 K. Kaissis,1,2,0.5,62.5,0.475,0.475,0,0,4
837,Trincão,1,5,15.0,81.0,22.0,18.677272727272726,0,0,4
292,A. Lunin,1,2,89.0,82.5,25.5,37.88035714285714,0,0,7
698,M. Galarza,1,1,7.0,75.5,4.0,4.861538461538462,0,0,5
3969,23 Gabriel Silva,1,1,4.0,76.5,4.1,4.1,0,0,2
4767,N. Iyobosa Edokpolor,1,2,2.0,64.0,0.525,0.675,0,0,5
4996,I. Cissé,1,0,2.0,66.5,0.7,1.43125,0,0,5
1963,O. Alderete,1,3,26.0,78.5,12.0,8.358333333333333,0,0,6
2274,J. Escobar,1,0,0.5,71.5,1.6,1.2083333333333333,0,0,6
3441,23 Zapater,1,2,2.0,66.0,0.275,1.845,0,0,8
1868,I. Jakobs,1,3,30.0,76.5,6.0,13.135,0,0,6
2387,D. Ozoh,1,1,2.0,70.5,0.8,11.011904761904763,0,0,3
2671,V. Covil,1,1,2.0,68.0,0.625,2.43,0,0,3
4699,23 M. Bortniczuk,1,0,1.0,56.0,0.18,0.48,0,0,3
3516,17 M. Demichelis,3,2,15.0,78.0,1.4,1.25,0,0,1
2502,Yayo,1,0,0.9,70.5,1.4,1.7399999999999998,0,0,6
3988,Chuki,1,2,2.0,70.0,1.4,4.813888888888889,0,0,5
3999,S. Harrasser,1,0,0.5,63.0,0.275,0.7083333333333334,0,0,7
63,Gabri Veiga,2,1,28.0,82.5,31.5,15.2125,0,0,4
