,Name,Age,Growth,Weak foot,Skill moves,International reputation,Number of playstyles,Wage_thous(€),Avg_Rating,Total_movement,Total_power,Total_defending,Avg_stats,Value_mill(€),TotalAttSkiMent,Team,Body type_Unique,PlayStyles +_Unique playstyles+,ContLength,ContRemaining,AttDef
1750,M. Lacava,20,10,2,4,1,0,2.0,73.0,74.2,53.4,27.0,57.166666666666664,2.6,54.44444444444445,1.8071428571428572,0,0,6,1,1.5
3833,E. Diouf,18,14,2,3,1,0,0.5,72.0,68.2,65.0,60.0,62.166666666666664,1.6,57.6,5.066666666666666,0,0,5,5,1.0
3092,S. Mavididi,25,2,3,3,1,4,43.0,77.0,79.0,76.6,22.666666666666668,67.33333333333333,9.5,65.93333333333334,4.782291666666667,0,0,6,5,1.0
2070,Welington Dano,23,0,4,4,1,0,37.0,81.0,80.4,68.4,76.0,72.83333333333333,27.0,70.0888888888889,27.0,0,0,4,3,1.0
1687,E. Soglo,17,14,2,3,1,0,0.5,71.0,71.4,52.8,59.666666666666664,60.833333333333336,1.3,57.544444444444444,8.677777777777777,0,0,6,4,1.5
3913,J. Miley,19,17,3,2,1,0,7.0,64.5,59.8,48.8,54.333333333333336,53.666666666666664,0.375,52.75555555555555,16.398076923076925,0,0,4,2,1.0
4135,23 J. Ardila,16,16,3,2,1,0,0.5,61.0,65.4,50.2,41.666666666666664,52.0,0.23,49.27777777777778,0.23,0,0,3,1,1.0
3368,G. Imbula,30,0,2,4,1,0,4.0,64.0,63.0,62.6,58.0,61.5,0.55,58.63333333333333,0.5337500000000001,0,0,3,2,0.5
1741,O. Scarles,17,19,3,2,1,0,0.5,68.5,69.4,53.8,53.333333333333336,57.0,0.55,53.05555555555555,13.74423076923077,0,0,6,4,1.5
4579,Ayesa,22,10,3,1,1,0,4.0,68.0,33.8,38.0,9.333333333333334,56.666666666666664,0.925,13.677777777777777,13.283695652173913,0,0,2,1,1.0
4100,E. Omić,20,11,3,2,1,1,2.0,69.5,61.2,67.0,60.333333333333336,61.5,1.2,58.53333333333333,1.8333333333333333,0,0,4,2,1.5
1087,L. Shaw,27,0,2,3,2,3,120.0,82.0,75.2,74.2,80.66666666666667,75.5,29.5,74.43333333333334,15.333870967741936,0,0,14,4,1.0
619,André Gomes,29,0,4,4,2,0,34.0,75.0,53.6,69.6,68.66666666666667,66.16666666666667,4.8,71.9111111111111,7.470535714285715,0,0,6,1,0.5
1559,Pau López,28,1,3,1,2,1,35.0,79.5,53.6,46.2,16.666666666666668,73.83333333333333,14.0,32.76666666666667,8.677777777777777,0,0,5,3,1.0
1982,J. Livolant,25,1,3,3,1,2,6.0,70.5,75.8,73.0,59.0,68.66666666666667,1.9,64.32222222222222,1.45625,0,0,4,3,1.0
223,V. van Dijk,31,0,3,2,4,8,220.0,89.0,70.0,79.8,89.0,76.0,70.5,69.66666666666667,21.95926829268293,1,1,8,2,1.5
3080,V. Milinković-Savić,26,4,3,1,1,3,31.0,79.0,45.0,56.0,15.0,72.0,11.5,30.155555555555555,12.97272727272727,0,0,10,3,1.0
2975,K. Miyoshi,26,0,3,4,1,2,11.0,70.0,80.6,57.2,47.333333333333336,63.166666666666664,1.7,63.22222222222222,1.9719230769230771,0,0,3,2,2.0
1329,N. Mukau,18,14,2,2,1,0,1.0,73.0,65.2,57.8,65.66666666666667,58.833333333333336,1.9,51.97777777777778,1.185,0,0,6,4,1.5
584,P. Wimmer,22,6,4,4,2,7,37.0,80.0,81.2,72.2,48.333333333333336,70.16666666666667,17.0,64.68888888888888,11.129166666666666,0,0,6,4,1.5
4465,N. El Aynaoui,21,7,3,3,1,0,23.0,78.5,64.2,71.0,64.33333333333333,67.5,11.5,64.77777777777777,11.217857142857143,0,0,5,4,2.0
4202,K. O'Toole,24,3,2,2,1,0,1.0,60.5,64.4,54.6,56.333333333333336,56.833333333333336,0.275,49.05555555555555,2.4272727272727272,0,0,4,2,1.5
2343,Y. Gomis,17,14,3,2,1,0,0.5,68.0,55.6,48.8,62.0,48.5,0.7,39.44444444444445,2.61875,0,0,4,2,1.0
1721,F. Israel,23,8,3,1,1,0,7.0,78.0,37.6,45.8,10.0,67.5,8.0,16.855555555555554,18.677272727272726,0,0,6,4,1.0
496,Hugo Duro,23,4,4,3,1,1,32.0,79.0,71.4,76.2,41.333333333333336,68.33333333333333,15.5,68.27777777777777,11.588235294117647,0,0,5,3,1.5
2826,M. Sagnan,24,5,3,2,1,2,12.0,73.5,59.2,58.8,70.66666666666667,58.833333333333336,2.6,49.67777777777778,4.533333333333333,0,0,3,3,1.0
2196,K. Gameiro,36,0,4,3,3,1,18.0,75.0,74.6,69.0,37.666666666666664,66.83333333333333,1.9,71.43333333333334,4.0435,0,0,4,1,1.0
189,R. Kolo Muani,24,3,4,4,3,4,90.0,83.5,84.6,78.2,32.333333333333336,71.5,42.0,70.85555555555555,36.855357142857144,0,0,6,5,1.5
173,R. Aït-Nouri,22,6,3,4,1,2,50.0,81.0,79.8,66.0,73.33333333333333,71.66666666666667,21.0,66.31111111111112,8.334999999999999,0,0,6,3,1.5
2374,F. Loyola,18,20,3,3,1,1,0.5,64.0,63.6,44.4,38.666666666666664,51.333333333333336,0.3,48.4,3.45,0,0,4,2,1.5
4377,F. Kleinhansl,22,6,2,2,1,1,3.0,69.0,75.8,55.6,56.333333333333336,60.166666666666664,1.3,55.9,1.0666666666666667,0,0,4,1,1.5
3713,M. Potoczny,17,15,3,1,1,0,0.5,61.5,33.8,34.2,10.0,50.833333333333336,0.21,14.344444444444443,0.21,0,0,4,3,1.0
1489,M. Diakhaby,26,3,3,2,1,0,29.0,77.5,60.0,62.8,76.0,61.5,8.5,53.27777777777778,11.588235294117647,0,0,10,4,1.0
2150,M. Ishak,30,0,5,3,1,2,8.0,71.0,67.6,76.0,37.666666666666664,63.5,1.8,59.644444444444446,0.9821428571428571,0,0,6,2,1.5
4885,Iván Morante,22,9,3,3,1,1,3.0,70.5,63.0,64.2,61.666666666666664,62.5,1.9,59.24444444444445,3.204166666666666,0,0,2,1,1.0
3188,Alex Telles,30,0,2,3,3,5,42.0,79.0,75.2,77.2,75.0,75.5,15.0,76.0111111111111,21.107499999999998,1,0,3,2,1.0
2204,I. Perišić,34,0,5,4,3,5,1.0,77.0,71.4,77.6,69.33333333333333,74.33333333333333,4.9,77.43333333333334,5.2,0,0,3,1,1.5
1738,F. Bamgboye,24,3,3,3,1,0,6.0,70.5,77.2,68.4,35.333333333333336,64.16666666666667,1.9,58.73333333333333,1.6416666666666666,0,0,2,1,2.0
2873,Wilson Manafá,28,0,4,3,1,2,13.0,73.0,78.4,66.0,69.0,69.16666666666667,2.8,63.800000000000004,1.1116666666666666,0,0,3,3,1.5
4614,J. Lora,22,9,3,3,1,0,0.65,75.5,76.0,57.6,67.33333333333333,63.333333333333336,4.0,54.24444444444445,2.9,0,0,5,2,1.0
3624,D. Bartesaghi,17,15,2,2,1,0,0.5,70.5,58.6,60.8,62.0,58.666666666666664,1.0,53.17777777777778,27.33409090909091,0,0,4,3,1.0
2067,F. Sacko,28,0,3,3,1,3,18.0,73.0,79.8,64.8,67.66666666666667,67.33333333333333,2.8,58.455555555555556,4.533333333333333,0,0,4,3,1.5
3955,B. Nelson,19,14,4,2,1,0,4.0,70.0,64.6,57.4,61.0,55.0,1.1,44.71111111111111,4.782291666666667,0,0,8,4,1.5
628,D. Upamecano,24,3,3,3,3,2,64.0,84.5,75.0,70.2,82.33333333333333,71.33333333333333,44.5,59.17777777777777,35.721875000000004,0,0,6,3,1.0
4608,V. Lund,20,12,3,2,1,3,2.0,73.0,58.0,62.4,65.66666666666667,58.333333333333336,2.3,54.67777777777778,0.902142857142857,0,0,4,4,1.5
410,S. Castro,18,10,4,4,1,2,9.0,76.0,76.6,72.0,34.0,64.16666666666667,4.0,60.25555555555555,9.726470588235294,0,0,5,5,1.5
4834,S. Tounekti,20,12,3,3,1,0,0.6,66.0,72.6,53.6,23.666666666666668,53.333333333333336,0.6,49.22222222222222,0.73125,0,0,5,3,1.0
3546,A. Higgins,17,15,3,3,1,0,1.0,61.5,73.0,53.8,21.666666666666668,51.333333333333336,0.25,43.91111111111112,1.926923076923077,0,0,3,2,1.0
4077,M. Estigarribia,28,0,2,2,1,0,7.0,69.0,65.4,71.6,20.666666666666668,57.166666666666664,1.4,55.95555555555555,1.8,0,0,3,2,1.0
4399,Volnei Feltes,23,9,2,2,1,0,3.0,72.5,53.6,61.2,70.66666666666667,55.666666666666664,2.5,46.355555555555554,2.1305555555555555,0,0,4,1,1.0
1084,Iñigo Martínez,32,0,3,2,2,3,145.0,82.0,69.8,78.6,83.0,69.5,20.0,63.58888888888888,30.885714285714283,0,0,3,2,1.0
1505,S. Field,25,3,3,2,1,0,11.0,72.5,62.4,65.0,72.0,63.0,2.2,59.93333333333334,1.8450000000000002,0,0,7,4,1.5
4883,22 R. Araki,19,10,3,3,1,1,3.0,74.0,78.8,57.0,24.333333333333332,58.833333333333336,3.0,57.48888888888889,3.0,0,0,4,0,1.0
3567,F. Pierrot,24,3,3,2,1,1,0.5,59.5,56.6,62.8,23.0,51.666666666666664,0.275,48.98888888888889,0.25125000000000003,0,0,2,1,0.5
918,M. Hilgers,22,9,3,2,1,1,9.0,78.5,66.8,63.6,76.0,62.833333333333336,9.0,52.08888888888888,6.528125,0,0,7,3,1.5
1240,D. Muñoz,27,0,3,2,1,5,43.0,79.0,79.0,73.8,75.0,75.33333333333333,17.0,70.39999999999999,11.011904761904763,0,0,4,4,2.0
4481,Kim Ryun Seong,21,9,2,2,1,0,0.75,60.5,62.6,44.2,49.0,50.333333333333336,0.3,45.0,0.8233333333333333,0,0,6,2,1.0
1997,J. Mæhle,26,1,3,3,2,2,39.0,77.5,73.8,73.0,71.0,71.16666666666667,11.5,64.56666666666666,11.129166666666666,0,0,5,4,1.0
3732,J. Ziółkowski,18,17,2,2,1,0,0.5,63.5,55.4,48.2,55.333333333333336,46.333333333333336,0.3,36.55555555555555,1.4749999999999999,0,0,3,2,1.0
3334,T. Arslan,32,0,4,3,1,5,13.0,75.0,70.2,72.2,68.0,71.66666666666667,4.5,72.97777777777777,1.7333333333333334,0,0,3,2,1.0
843,D. Kulusevski,23,4,3,4,2,2,100.0,84.0,76.2,80.6,58.0,75.66666666666667,43.5,75.1111111111111,25.79090909090909,0,0,6,5,2.0
4516,T. Bloxham,19,14,3,3,1,2,1.0,69.0,62.6,66.8,23.333333333333332,57.333333333333336,0.95,51.544444444444444,0.5516666666666666,0,0,5,2,1.5
1267,J. Draxler,29,0,5,4,3,4,75.0,77.0,72.8,72.2,52.0,71.0,10.5,73.84444444444443,36.855357142857144,0,0,8,1,0.5
3890,A. Henríquez,22,8,2,3,1,0,0.65,63.0,66.8,60.8,54.333333333333336,58.0,0.475,51.43333333333334,7.470535714285715,0,0,6,2,1.0
4658,21 Froilán,19,13,2,1,1,0,0.5,66.5,52.8,36.2,11.333333333333334,57.833333333333336,0.5,17.633333333333333,0.5,0,0,2,-2,1.0
5037,20 C. Fath,18,17,3,2,1,0,0.5,58.5,58.4,44.4,52.666666666666664,46.833333333333336,0.06,41.78888888888889,1.452,0,0,4,-1,1.0
906,Arthur,20,13,3,3,1,0,13.0,75.5,71.4,53.2,63.333333333333336,59.833333333333336,3.2,55.48888888888889,28.45921052631579,0,0,6,5,1.5
4951,21 C. Borțoneanu,20,14,3,2,1,0,1.0,64.0,64.6,56.4,38.333333333333336,54.666666666666664,0.4,48.6,0.7666666666666666,0,0,4,-1,1.0
1718,J. Erabi,20,14,3,3,1,0,2.0,72.0,66.2,69.2,22.333333333333332,59.666666666666664,1.7,52.43333333333334,1.225,0,0,4,1,1.5
220,M. Guéhi,22,6,5,2,2,3,34.0,81.0,72.4,61.6,79.66666666666667,66.33333333333333,20.5,56.73333333333333,11.011904761904763,0,0,6,3,1.0
1615,T. Ream,35,0,3,2,1,3,35.0,73.0,60.0,60.0,74.66666666666667,63.333333333333336,0.8,63.81111111111111,6.167105263157895,0,0,11,2,1.0
2470,A. Daghim,17,17,4,3,1,2,0.5,66.5,74.6,61.0,50.666666666666664,62.5,0.5,57.27777777777778,0.7591666666666667,0,0,3,1,0.5
2718,J. Nisbet,24,5,3,3,1,2,2.0,70.5,78.2,60.4,56.333333333333336,63.833333333333336,1.8,60.47777777777778,1.16875,0,0,6,1,2.0
2879,J. Chabot,25,4,2,2,1,5,23.0,78.0,46.4,57.4,75.66666666666667,55.0,9.5,47.34444444444444,5.325,0,0,4,3,1.5
3646,E. Borrelli,18,15,3,1,1,1,0.5,67.5,32.0,29.4,11.333333333333334,52.833333333333336,0.5,15.633333333333333,1.05,0,0,4,3,1.0
1625,Juan Jesus,32,0,3,2,2,2,36.0,74.0,66.2,62.4,76.0,59.666666666666664,2.7,50.41111111111112,23.36923076923077,0,0,5,2,1.0
2608,S. Sambo,21,11,3,3,1,2,6.0,74.5,74.2,65.0,64.33333333333333,64.33333333333333,3.0,54.78888888888889,12.396875,0,0,5,1,2.0
704,B. Tahirović,20,12,3,2,1,0,6.0,76.0,56.8,59.6,67.66666666666667,61.0,3.6,57.288888888888884,7.7056818181818185,0,0,6,5,1.0
4198,M. Carson,20,9,2,2,1,1,0.8,62.5,63.2,55.4,53.0,53.833333333333336,0.425,49.26666666666667,1.0074999999999998,0,0,2,1,1.5
3267,A. Greene,33,0,3,3,1,1,0.85,61.0,68.0,65.8,39.333333333333336,59.666666666666664,0.21,55.4,0.21,0,0,10,4,1.5
2200,21 B. Ivanović,36,0,3,2,3,4,41.0,74.0,52.8,69.4,73.66666666666667,62.166666666666664,0.75,62.63333333333333,1.926923076923077,0,0,2,-2,1.5
4595,J. Marchán,24,3,3,3,1,1,0.5,66.5,77.8,47.4,25.666666666666668,54.5,0.975,52.24444444444445,1.0375,0,0,2,1,1.0
1003,A. Jashari,20,10,3,2,1,2,6.0,77.0,72.4,73.0,63.666666666666664,68.5,4.8,65.2,2.45,0,0,7,3,1.5
3618,I. Sané,18,18,4,2,1,0,2.0,72.0,65.0,58.8,19.0,53.833333333333336,1.2,52.144444444444446,1.8142857142857143,0,0,6,5,1.0
1870,R. Zerrouki,25,3,2,3,1,2,14.0,76.5,70.0,76.6,68.66666666666667,71.33333333333333,6.5,67.95555555555556,11.984210526315788,0,0,5,4,1.0
3685,L. Lonardi,24,5,3,2,1,0,0.65,61.5,57.8,65.4,57.666666666666664,59.166666666666664,0.35,51.98888888888889,0.7083333333333334,0,0,4,3,1.5
3376,Ki Sung Yueng,34,0,5,3,2,9,7.0,73.0,54.4,73.6,63.0,65.83333333333333,1.0,69.78888888888889,1.8666666666666665,0,0,6,2,1.0
3309,21 Jota,29,0,2,4,1,2,18.0,72.0,70.2,61.0,27.0,61.833333333333336,2.3,63.85555555555555,3.7083333333333335,0,0,2,-2,1.0
1281,Y. Carrasco,29,0,4,4,3,5,69.0,84.0,82.2,75.2,59.666666666666664,76.5,41.5,77.05555555555556,10.575000000000001,0,0,4,3,2.0
33,A. Dovbyk,26,3,4,3,1,1,39.0,82.5,76.6,80.8,27.666666666666668,70.0,34.0,68.53333333333335,17.965,0,0,6,5,1.5
2884,M. Meulensteen,23,5,3,3,1,0,5.0,70.5,69.2,70.0,66.33333333333333,65.16666666666667,1.7,61.55555555555555,0.9800000000000001,0,0,5,3,1.5
735,G. Scamacca,24,5,3,4,2,2,51.0,81.5,66.2,78.8,29.333333333333332,66.16666666666667,27.0,69.05555555555556,16.893055555555556,0,0,5,4,1.0
379,J. Maddison,26,1,4,4,2,6,135.0,85.5,78.2,71.0,55.333333333333336,73.5,63.5,77.74444444444445,25.79090909090909,0,1,6,5,1.5
517,M. Niakhaté,27,2,3,2,2,3,55.0,78.0,67.2,63.6,76.66666666666667,66.33333333333333,11.0,59.86666666666667,10.733333333333333,0,0,4,2,1.5
3633,Y. Verdier,19,10,5,3,1,0,0.75,66.0,57.8,60.6,24.333333333333332,54.166666666666664,0.7,52.96666666666667,0.725,0,0,3,2,1.0
1012,Á. Correa,28,0,4,4,2,4,77.0,82.0,86.4,80.6,46.333333333333336,76.16666666666667,31.0,76.31111111111112,20.312037037037037,0,0,13,3,1.5
1590,B. van den Boomen,27,0,4,3,2,5,18.0,78.0,57.4,74.0,69.33333333333333,70.83333333333333,15.0,76.64444444444445,7.7056818181818185,0,0,5,4,1.5
481,Gabriel,25,2,2,2,2,1,145.0,86.0,62.2,67.2,84.66666666666667,67.16666666666667,60.0,58.0,26.811666666666667,0,0,8,4,1.5
4985,A. Ocampo,25,1,3,3,1,1,7.0,69.5,71.2,68.2,36.333333333333336,64.66666666666667,1.7,64.47777777777777,1.0333333333333334,0,0,5,4,0.5
3726,D. Irimia,17,18,3,2,1,0,0.5,66.0,67.0,44.6,52.0,53.333333333333336,0.4,46.67777777777778,0.4,0,0,4,3,1.0
1185,A. Doughty,23,4,3,2,1,1,31.0,76.0,69.2,68.4,68.0,68.33333333333333,5.5,62.688888888888876,3.1134615384615385,0,0,4,2,1.5
2947,Arturo Inálcio,23,0,3,2,1,1,35.0,78.0,79.8,63.4,50.666666666666664,68.0,16.0,65.66666666666667,19.0,0,0,4,3,1.0
1351,E. Muçi,22,9,4,3,1,3,10.0,73.5,75.2,68.6,17.0,60.166666666666664,3.1,58.26666666666667,3.7982142857142853,0,0,2,2,1.5
4328,A. Fadera,21,7,4,3,1,1,7.0,73.5,77.8,68.6,59.0,68.16666666666667,3.2,61.63333333333333,4.861538461538462,0,0,5,4,1.5
2602,J. Castillo,22,5,3,3,1,0,3.0,69.5,59.0,64.6,63.0,61.666666666666664,1.4,56.833333333333336,3.7125,0,0,5,4,1.0
162,R. Le Normand,26,3,3,2,1,4,41.0,83.5,59.6,60.8,83.33333333333333,60.666666666666664,35.5,51.111111111111114,13.283695652173913,0,0,11,3,1.5
2974,R. Aliendro,32,0,3,4,1,9,19.0,76.0,76.0,75.6,72.33333333333333,73.66666666666667,6.0,72.83333333333333,4.885714285714286,0,0,5,3,1.0
2728,A. Phliponeau,23,6,3,2,1,0,1.0,66.0,54.4,59.2,61.333333333333336,55.666666666666664,0.7,53.82222222222222,0.95,0,0,2,1,1.0
2260,S. Leković,19,13,3,2,1,0,1.0,71.5,61.2,65.4,65.0,58.166666666666664,1.6,50.91111111111112,1.63125,0,0,6,4,1.0
45,Balde,19,8,4,3,2,3,70.0,85.0,82.8,61.8,77.0,71.5,53.0,61.37777777777779,30.885714285714283,0,0,8,5,1.5
4518,G. Santilli,21,7,2,1,1,0,0.5,66.5,32.2,35.4,10.0,57.666666666666664,0.825,14.888888888888891,0.8999999999999999,0,0,5,2,1.0
731,Rúben Neves,26,2,4,3,3,7,62.0,85.0,66.4,75.8,79.0,74.16666666666667,47.0,78.7,23.802,0,0,4,3,1.5
3861,T. Borne,20,9,3,1,1,0,1.0,62.5,34.4,29.4,10.666666666666666,52.0,0.375,14.28888888888889,2.0678571428571426,0,0,2,1,1.0
2744,M. De Cuyper,22,6,4,2,1,4,16.0,77.0,75.6,74.0,67.33333333333333,72.33333333333333,6.5,71.77777777777777,7.3500000000000005,0,0,9,3,2.0
4886,S. Bendebka,30,0,2,3,1,3,19.0,71.0,73.8,71.0,57.0,68.66666666666667,1.8,66.7,1.5925,0,0,5,1,2.0
3990,Teto,21,9,3,3,1,0,3.0,72.5,69.0,61.8,59.666666666666664,63.5,2.7,60.288888888888884,2.0,0,0,8,4,1.0
3157,S. Al Dawsari,31,0,5,4,2,6,46.0,79.0,84.0,76.8,51.333333333333336,73.83333333333333,14.5,69.87777777777778,23.802,0,0,15,2,2.0
2663,Romário Baró,23,7,4,3,1,0,6.0,72.5,71.8,65.0,54.666666666666664,65.16666666666667,2.8,64.12222222222222,12.614285714285714,0,0,11,3,1.0
962,Pepê,26,0,2,4,1,4,18.0,80.0,83.0,67.0,58.333333333333336,73.33333333333333,23.0,69.52222222222223,12.614285714285714,0,0,7,4,2.0
2778,E. Erhahon,22,6,3,3,1,1,4.0,70.0,72.8,70.4,65.33333333333333,67.33333333333333,1.6,61.34444444444444,1.05,0,0,4,3,1.5
1452,A. Benedyczak,22,7,3,3,1,0,4.0,75.5,70.2,76.2,27.0,65.83333333333333,4.8,62.333333333333336,4.033333333333333,0,0,5,2,1.5
1299,23 G. Buffon,44,0,2,1,4,3,3.0,77.0,46.6,46.6,11.666666666666666,67.83333333333333,1.2,26.688888888888886,4.033333333333333,0,0,4,1,1.0
2091,A. Gunn,27,1,3,1,1,0,22.0,74.5,49.2,46.8,16.666666666666668,68.83333333333333,3.6,24.28888888888889,3.1,0,0,5,2,1.0
2755,F. Evina,22,8,3,3,1,1,2.0,68.0,71.6,68.6,33.333333333333336,60.833333333333336,1.3,55.31111111111111,0.85625,0,0,3,2,0.0
899,D. Zakaria,26,3,3,3,2,1,50.0,80.5,73.2,78.4,79.66666666666667,75.83333333333333,20.5,67.15555555555557,13.135,0,0,6,5,2.0
2285,C. Behan,22,6,3,2,1,1,0.5,60.0,59.4,50.6,23.333333333333332,49.833333333333336,0.275,49.02222222222222,0.163,0,0,11,5,1.5
3771,M. Tonetto,22,7,3,3,1,0,0.95,67.5,73.0,61.6,60.333333333333336,63.166666666666664,1.2,57.87777777777777,1.325,0,0,3,1,1.0
2272,João Costa,18,18,3,3,1,0,3.0,69.0,62.4,49.8,24.333333333333332,51.833333333333336,0.625,55.288888888888884,14.482000000000001,0,0,3,2,0.5
4649,K. Tsunemoto,24,5,3,2,1,1,5.0,69.5,71.8,60.8,62.666666666666664,60.333333333333336,1.4,53.355555555555554,2.6666666666666665,0,0,4,3,1.0
2942,22 Rodrigo,28,0,2,3,1,2,1.0,72.0,73.6,74.0,68.33333333333333,69.5,2.1,66.76666666666667,2.965625,0,0,4,-1,1.5
3938,N. Norris,18,14,3,2,1,1,0.5,62.0,63.6,51.4,50.0,55.0,0.3,52.78888888888889,3.5675,0,0,4,2,1.0
4504,A. Teuten,24,2,3,3,1,0,5.0,69.0,73.8,62.4,63.0,64.16666666666667,1.4,59.17777777777778,1.4,0,0,3,1,1.5
3355,Y. Belhanda,33,0,3,4,2,4,15.0,75.0,72.2,72.2,57.333333333333336,70.83333333333333,3.5,74.47777777777777,2.5,0,0,4,1,0.5
3332,Illarramendi,33,0,3,3,2,4,10.0,77.0,59.8,66.8,76.0,67.16666666666667,6.5,70.9111111111111,3.5675,0,0,2,1,1.5
1430,C. Olivera,21,10,3,3,1,2,5.0,76.0,78.0,56.2,35.666666666666664,62.0,4.2,59.455555555555556,5.517857142857143,0,0,4,3,1.0
548,G. Raspadori,23,5,5,4,2,2,49.0,80.5,80.6,68.2,22.666666666666668,65.5,21.5,68.16666666666667,23.36923076923077,0,0,6,5,1.0
4127,K. Vargas,21,11,4,3,1,0,3.0,72.5,70.6,61.8,17.333333333333332,56.0,2.3,52.87777777777777,2.7,0,0,3,1,1.0
1433,Cañizares,21,12,3,1,1,0,15.0,72.0,41.2,38.4,10.666666666666666,60.0,1.8,20.633333333333336,37.88035714285714,0,0,6,1,1.0
1122,F. Rieder,21,8,3,3,1,6,27.0,78.0,77.2,68.6,52.333333333333336,67.16666666666667,9.5,65.23333333333333,8.405555555555557,0,0,5,4,1.5
1246,E. Demirović,25,3,3,3,2,1,32.0,79.5,72.8,77.6,39.666666666666664,69.5,19.0,70.22222222222223,5.495588235294117,0,0,5,3,1.5
4769,T. Boulhendi,22,9,3,1,1,0,5.0,67.5,50.8,43.0,10.0,60.0,0.925,15.677777777777777,10.02763157894737,0,0,6,2,1.0
3244,22 Filipe Augusto,27,0,2,3,1,3,18.0,73.0,69.0,74.0,66.0,69.66666666666667,3.2,68.0111111111111,6.6,0,0,2,-1,1.5
3933,D. Montevago,20,14,3,2,1,0,0.65,68.0,62.0,62.4,20.0,53.833333333333336,0.8,50.4,1.7194444444444446,0,0,4,2,1.0
684,A. Grønbæk,22,8,3,4,1,3,6.0,78.0,78.4,71.0,62.666666666666664,70.66666666666667,9.5,68.0888888888889,6.2,0,0,7,5,1.5
1919,Bruno Costa,26,1,3,3,1,0,5.0,72.5,72.2,66.8,63.0,67.66666666666667,2.7,66.67777777777776,1.8071428571428572,0,0,1,1,1.0
2089,Maikel Mesa,32,0,3,3,1,2,6.0,70.0,68.6,77.2,64.0,70.33333333333333,1.3,67.25555555555555,1.845,0,0,3,2,1.5
4740,J. Gomez,21,9,4,2,1,0,3.0,70.5,67.6,62.2,64.0,58.666666666666664,1.8,48.24444444444445,1.157142857142857,0,0,5,5,1.0
2137,J. Locadia,29,0,4,3,1,1,7.0,72.0,69.0,74.4,31.333333333333332,64.83333333333333,2.3,65.9888888888889,2.3,0,0,1,1,1.5
629,J. Ryerson,25,1,4,2,2,3,39.0,78.5,76.0,74.0,77.66666666666667,72.66666666666667,15.5,64.4888888888889,21.90416666666667,0,0,4,3,1.5
4203,23 F. Cibi,17,20,2,2,1,0,0.5,60.0,56.0,50.2,48.333333333333336,47.833333333333336,0.12,39.76666666666667,0.96,0,0,4,2,1.0
2790,P. Samiec-Talar,21,12,3,3,1,0,2.0,70.0,70.2,61.0,25.333333333333332,58.166666666666664,1.4,54.611111111111114,1.455,0,0,10,4,1.0
2771,D. Mellor,22,6,3,2,1,1,2.0,60.0,66.0,61.0,39.0,56.166666666666664,0.275,50.62222222222221,0.40625,0,0,3,1,2.0
2651,M. Okoye,23,5,3,1,1,2,7.0,73.5,37.2,44.8,16.0,62.166666666666664,2.3,19.58888888888889,4.6656249999999995,0,0,5,4,1.0
1180,Mateu Morey,23,6,3,3,1,1,19.0,74.0,75.8,48.0,70.33333333333333,63.833333333333336,2.8,60.13333333333333,21.90416666666667,0,0,6,1,1.0
2678,22 D. Velimirovic,20,8,2,2,1,1,3.0,64.0,59.6,64.2,59.333333333333336,58.333333333333336,0.55,50.84444444444444,1.9159090909090908,0,0,4,-1,1.5
2840,B. Bye,27,0,3,2,1,1,5.0,71.0,70.2,71.2,67.66666666666667,67.0,1.8,59.68888888888889,1.225,0,0,7,1,1.5
3161,C. Nielsen,29,0,3,3,1,3,21.0,74.0,73.4,77.6,73.33333333333333,73.16666666666667,4.1,70.72222222222223,7.3500000000000005,0,0,5,3,2.0
1861,Guga Rodrigues,25,3,4,3,1,6,17.0,75.5,75.2,70.4,67.0,69.0,5.5,69.0,5.5,0,0,2,2,1.0
3052,N. Keïta,28,0,4,4,3,4,24.0,75.0,76.2,62.6,68.33333333333333,69.16666666666667,5.5,70.28888888888889,4.552272727272728,0,0,4,3,1.0
1761,A. Jasic,20,11,3,3,1,1,5.0,74.5,72.2,69.6,64.0,66.33333333333333,2.9,61.15555555555556,1.8333333333333333,0,0,5,2,2.0
2553,J. Varane,21,11,3,2,1,0,3.0,73.5,63.2,61.4,66.33333333333333,61.333333333333336,2.6,55.82222222222222,2.45,0,0,6,4,2.0
1330,O. Højlund,18,16,3,2,1,0,1.0,70.0,72.4,60.8,61.0,62.333333333333336,1.0,57.28888888888889,2.567857142857143,0,0,4,1,2.0
4109,D. Gjengaar,19,17,3,3,1,0,0.85,69.5,76.2,57.0,51.333333333333336,59.666666666666664,0.85,49.75555555555555,2.2066666666666666,0,0,4,4,1.5
942,A. Diouf,20,8,3,3,1,3,21.0,78.0,74.0,74.8,67.0,72.0,9.0,68.0,11.217857142857143,0,0,6,5,1.5
3169,R. Durmisi,29,0,3,3,1,2,2.0,66.0,71.6,67.8,61.666666666666664,66.16666666666667,0.75,63.26666666666667,0.55,0,0,1,1,1.5
1749,D. Guindo,20,9,3,2,1,2,4.0,71.5,75.2,58.4,61.333333333333336,62.5,2.1,52.53333333333333,5.534722222222222,0,0,5,2,1.5
3323,J. Hoilett,33,0,3,3,2,4,6.0,70.0,78.0,67.6,59.333333333333336,67.5,1.0,65.8888888888889,2.096875,0,0,1,1,2.0
